seed,time_solve,size_bytes
832, 172.89255142211914, 296412243
387, 213.3800241947174, 353950385
794, 202.90894150733948, 333870161
930, 219.95672488212585, 371737010
719, 185.29170560836792, 318361767
541, 239.32526397705078, 398004511
768, 211.09022498130798, 333108104
433, 176.17034649848938, 319230300
78, 211.4647922515869, 348861320
822, 180.48733401298523, 325501121
548, 252.44545602798462, 420221912
601, 205.60131525993347, 363399684
639, 165.5431468486786, 316171752
425, 168.01098680496216, 304864010
144, 224.53099513053894, 336010534
146, 183.09785842895508, 286189667
729, 169.91019535064697, 299677115
834, 166.56833124160767, 313625610
800, 236.005108833313, 340322745
624, 186.05366015434265, 304304039
223, 202.2998685836792, 341316440
534, 188.86789536476135, 327116922
380, 189.14865136146545, 345183368
533, 158.41117572784424, 339832368
615, 176.19346499443054, 304157476
856, 213.32454252243042, 335903607
363, 173.2177333831787, 309490376
641, 197.59257769584656, 330286315
543, 223.25888347625732, 378947676
946, 188.07674741744995, 337015850
28, 193.55421352386475, 337276929
811, 177.10849046707153, 308370538
712, 197.78420448303223, 313121454
289, 207.60466384887695, 329274565
250, 173.0909252166748, 313660299
353, 185.05544328689575, 317804906
645, 209.93277525901794, 343379402
873, 175.5236737728119, 335670733
81, 192.60729336738586, 314775874
696, 166.02338457107544, 295356133
623, 206.68609356880188, 348420395
710, 197.68626308441162, 353434617
585, 227.68870615959167, 395212910
267, 231.41507816314697, 360434688
809, 215.45401334762573, 355496260
482, 186.21906661987305, 312101843
104, 141.49943828582764, 258567987
185, 204.1886966228485, 338453584
29, 178.54942512512207, 306590928
314, 197.35563945770264, 367610102
630, 178.40359783172607, 302303809
993, 206.54514288902283, 371419237
215, 191.96458840370178, 345036098
230, 184.764719247818, 335465378
423, 168.73856043815613, 307155880
287, 200.8885703086853, 346299238
148, 212.56290793418884, 357294576
11, 206.25079488754272, 343536079
184, 162.03014159202576, 294994624
36, 173.82611632347107, 300571130
420, 207.25129222869873, 376871201
378, 188.46913695335388, 318270132
529, 189.02741646766663, 305271765
30, 181.47665786743164, 303798351
871, 188.46451234817505, 315727429
778, 209.51931166648865, 337608754
39, 208.2554337978363, 365962438
752, 173.13961791992188, 320442510
141, 202.31823682785034, 332536997
486, 176.7402687072754, 299538926
455, 213.21815252304077, 358965514
127, 168.85714721679688, 276524474
889, 165.5204062461853, 304147594
112, 207.16799902915955, 350354964
503, 206.4854416847229, 356565330
983, 159.33798480033875, 288422523
596, 170.074072599411, 282039526
88, 174.12972211837769, 288971924
419, 232.57592701911926, 377284568
594, 177.83410501480103, 302219720
374, 213.00280165672302, 339022040
590, 193.7738664150238, 322799669
458, 211.8621654510498, 381162266
478, 175.87262630462646, 322531158
732, 199.11593866348267, 334536875
45, 209.1161072254181, 370307344
417, 189.01232171058655, 334989271
167, 163.39128136634827, 291458889
400, 156.34601974487305, 302490889
810, 182.80404710769653, 318785675
880, 178.84605884552002, 346694240
24, 200.1753957271576, 316421411
376, 184.62205624580383, 371504145
647, 197.33559608459473, 336435129
467, 185.99619507789612, 336752963
564, 209.40580558776855, 322555595
680, 215.35835194587708, 379132714
507, 181.12358045578003, 308609449
361, 207.79282093048096, 379491713
75, 206.5719518661499, 343642959
436, 188.77129340171814, 348240802
999, 156.8226776123047, 306380686
502, 181.9884853363037, 301758637
819, 206.0446858406067, 341882633
941, 215.24727392196655, 347753034
82, 170.63919067382812, 308004404
265, 190.0712170600891, 353312855
579, 194.54450726509094, 323267724
281, 203.05938076972961, 373030368
355, 185.95254063606262, 311235215
364, 189.15954875946045, 346051339
895, 175.1754012107849, 318449129
968, 199.77076721191406, 334106146
349, 185.62912273406982, 330521097
958, 182.13807320594788, 304438266
707, 215.43387031555176, 378793649
272, 209.635883808136, 354672844
49, 171.91355514526367, 305366128
818, 223.6576545238495, 358276402
555, 210.02330207824707, 343986202
716, 174.13925433158875, 291358040
758, 165.30998945236206, 287981970
992, 150.51180338859558, 285687908
561, 224.7244439125061, 362348593
518, 158.7140440940857, 297199105
21, 228.11268663406372, 354098024
592, 185.7543022632599, 321962310
814, 207.75551462173462, 362453010
451, 204.96873307228088, 354584232
622, 179.5192744731903, 303127790
2, 161.7025294303894, 258300508
