seed,time_solve,size_bytes
769, 166.6470708847046, 291452529
447, 206.41133546829224, 282644781
147, 194.93905377388, 292315881
113, 219.98001742362976, 319149737
168, 212.25047087669373, 307786487
666, 181.32189321517944, 267036464
109, 224.977441072464, 312572653
280, 220.92776918411255, 304798006
558, 181.25583505630493, 273141545
379, 200.52740001678467, 298810673
934, 212.08596086502075, 294621402
892, 223.48177480697632, 312835394
265, 169.03941559791565, 258479672
578, 215.69611263275146, 296704981
202, 184.11671423912048, 280730135
812, 217.95363116264343, 290245295
45, 222.67243075370789, 296772963
686, 198.71139335632324, 294553751
795, 216.54880213737488, 287752689
902, 216.627117395401, 305377239
657, 209.85159301757812, 293330609
155, 191.52257800102234, 288967190
169, 205.03003883361816, 276471258
881, 222.3091549873352, 304444543
190, 223.80599665641785, 315740861
496, 205.12403273582458, 304991411
209, 172.91502165794373, 254728721
182, 239.98671770095825, 302691893
165, 208.35117840766907, 315710343
324, 211.02009510993958, 308701878
162, 222.78476691246033, 323188351
301, 222.1891827583313, 282884417
110, 210.74910616874695, 279756809
973, 171.02421116828918, 285293813
140, 231.26565837860107, 317063510
667, 209.3930959701538, 284950134
334, 213.82018327713013, 293026355
170, 200.50473141670227, 280939869
84, 225.44930911064148, 314770794
712, 183.46532106399536, 270343184
939, 198.13903856277466, 311829698
913, 168.45052456855774, 301866531
312, 175.17058610916138, 263820577
242, 237.01184630393982, 327045319
732, 234.38934540748596, 353574733
669, 195.1020383834839, 295679298
904, 226.2453031539917, 306755784
675, 219.36202836036682, 319827063
671, 210.6325342655182, 291787589
432, 200.50424075126648, 313618170
719, 208.67094206809998, 287312027
321, 203.8899793624878, 285333180
251, 219.78111863136292, 292359658
660, 251.1794376373291, 353356930
232, 256.40652799606323, 342258367
916, 218.88022232055664, 297171837
175, 216.70768880844116, 292401867
455, 178.48495054244995, 255814300
58, 178.7378602027893, 258705050
963, 201.64487743377686, 284744993
688, 212.00401616096497, 293780652
570, 198.9264886379242, 283842440
663, 231.53243708610535, 319672192
150, 184.85298252105713, 283089057
664, 201.96623468399048, 270847006
96, 207.8730444908142, 285112393
891, 175.8284351825714, 262326929
872, 231.2335307598114, 315014619
970, 215.25088763237, 303404560
37, 193.55140590667725, 251994391
263, 179.57826566696167, 267369887
460, 222.02539467811584, 304287913
767, 223.20956826210022, 330935543
